source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,property,value,unit,temperature_value,temperature_unit,source_type,source_detail,notes
1-s2.0-S092583882601529X-main.pdf,10.1016/j.jallcom.2026.187461,Te(1-x)(AgSbTe2)x,x=0.5%,Te0.995(AgSbTe2)0.005,2,Yes,Ag,0.5%,unclear,Sb (0.5%) @ unclear,Ag (0.5%) @ unclear site; Sb (0.5%) @ unclear site,Seebeck coefficient,250,µV/K,650,K,figure,Fig. 2a,Visually estimated from Fig. 2a
1-s2.0-S092583882601529X-main.pdf,10.1016/j.jallcom.2026.187461,Te(1-x)(AgSbTe2)x,x=0.5%,Te0.995(AgSbTe2)0.005,2,Yes,Ag,0.5%,unclear,Sb (0.5%) @ unclear,Ag (0.5%) @ unclear site; Sb (0.5%) @ unclear site,power factor,13.8,µW cm^-1 K^-2,450,K,figure,Fig. 2c,Visually estimated from Fig. 2c
1-s2.0-S092583882601529X-main.pdf,10.1016/j.jallcom.2026.187461,Te(1-x)(AgSbTe2)x,x=0.5%,Te(0.995)(AgSbTe2)0.005,1,No,AgSbTe2,0.5%,Te,,AgSbTe2 (0.5%) @ Te site,ZT,0.85,dimensionless,650,K,figure,Fig. 6a,Visually estimated from Fig. 6a
1-s2.0-S092583882601529X-main.pdf,10.1016/j.jallcom.2026.187461,Te(1-x)(AgSbTe2)x,x=1.0%,Te(0.99)(AgSbTe2)0.01,1,No,AgSbTe2,1.0%,Te,,AgSbTe2 (1.0%) @ Te site,ZT,0.85,dimensionless,650,K,figure,Fig. 6a,Visually estimated from Fig. 6a
1-s2.0-S092583882601529X-main.pdf,10.1016/j.jallcom.2026.187461,Te(1-x)(AgSbTe2)x,x=1.5%,Te(0.985)(AgSbTe2)0.015,1,No,AgSbTe2,1.5%,Te,,AgSbTe2 (1.5%) @ Te site,ZT,0.80,dimensionless,650,K,figure,Fig. 6a,Visually estimated from Fig. 6a
1-s2.0-S092583882601529X-main.pdf,10.1016/j.jallcom.2026.187461,Te(1-x)(AgSbTe2)x,x=2.0%,Te(0.98)(AgSbTe2)0.02,1,No,AgSbTe2,2.0%,Te,,AgSbTe2 (2.0%) @ Te site,ZT,0.75,dimensionless,650,K,figure,Fig. 6a,Visually estimated from Fig. 6a
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,3 at.% Pb,Ag20Sb27Te50Pb3,1,No,Pb,3 at.%,Sb,,Pb (3 at.%) @ Sb site,ZT,0.7-0.8,dimensionless,425,K,body text,Abstract,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,4 at.% Pb,Ag20Sb26Te50Pb4,1,No,Pb,4 at.%,Sb,,Pb (4 at.%) @ Sb site,ZT,0.7-0.8,dimensionless,425,K,body text,Abstract,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,5 at.% Pb,Ag20Sb25Te50Pb5,1,No,Pb,5 at.%,Sb,,Pb (5 at.%) @ Sb site,thermal conductivity,0.3-0.4,W m-1 K-1,,,body text,Abstract,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,5 at.% Pb,Ag20Sb25Te50Pb5,1,No,Pb,5 at.%,Sb,,Pb (5 at.%) @ Sb site,ZT,0.7-0.8,dimensionless,425,K,body text,Abstract,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,6 at.% Pb,Ag20Sb24Te50Pb6,1,No,Pb,6 at.%,Sb,,Pb (6 at.%) @ Sb site,thermal conductivity,0.3-0.4,W m-1 K-1,,,body text,Abstract,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,6 at.% Pb,Ag20Sb24Te50Pb6,1,No,Pb,6 at.%,Sb,,Pb (6 at.%) @ Sb site,ZT,0.7-0.8,dimensionless,425,K,body text,Abstract,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,5 at.% Pb (annealed),Ag20Sb25Te50Pb5,1,No,Pb,5 at.%,Sb,,Pb (5 at.%) @ Sb site,ZT,0.4,dimensionless,425,K,body text,Abstract,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-alloyed AgSbTe2 (x=3),Pb3Ag20Sb27Te50,1,No,Pb,3 at.%,Sb,,Pb (3 at.%) @ Sb site,,,,,,,,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-alloyed AgSbTe2 (x=4),Pb4Ag20Sb26Te50,1,No,Pb,4 at.%,Sb,,Pb (4 at.%) @ Sb site,,,,,,,,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-alloyed AgSbTe2 (x=5),Pb5Ag20Sb25Te50,1,No,Pb,5 at.%,Sb,,Pb (5 at.%) @ Sb site,,,,,,,,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-alloyed AgSbTe2 (x=6),Pb6Ag20Sb24Te50,1,No,Pb,6 at.%,Sb,,Pb (6 at.%) @ Sb site,,,,,,,,
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,Seebeck coefficient,300,uV/K,300,K,figure,,Visually estimated from Fig. 5a
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,Seebeck coefficient,150,uV/K,650,K,figure,,Visually estimated from Fig. 5a
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,electrical conductivity,60,m ohm cm,300,K,figure,,Visually estimated from Fig. 5b (Resistivity)
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,electrical conductivity,15,m ohm cm,650,K,figure,,Visually estimated from Fig. 5b (Resistivity)
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,thermal conductivity,0.6,W/mK,300,K,figure,,Visually estimated from Fig. 5c
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,thermal conductivity,0.8,W/mK,650,K,figure,,Visually estimated from Fig. 5c
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,ZT,0.3,dimensionless,300,K,figure,,Visually estimated from Fig. 5d
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (3 at.%),PbxAgSbTe2 (x=0.03),1,No,Pb,3 at.%,unclear,,Pb (3 at.%) @ unclear site,ZT,0.2,dimensionless,650,K,figure,,Visually estimated from Fig. 5d
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,Pb-doped AgSbTe2 (5 at.%),PbxAgSbTe2 (x=0.05),1,No,Pb,5 at.%,unclear,,Pb (5 at.%) @ unclear site,ZT,0.8,dimensionless,425,K,figure,,Visually estimated from Fig. 5d; peak value
1-s2.0-S1359645412005150-main.pdf,10.1016/j.actamat.2012.07.057,AgSbTe2,"Pb-doped AgSbTe2 (5 at.%, annealed)",PbxAgSbTe2 (x=0.05),1,No,Pb,5 at.%,unclear,,Pb (5 at.%) @ unclear site,ZT,0.4,dimensionless,425,K,figure,,Visually estimated from Fig. 5d
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,as-sintered,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,127,μV/K,300,K,Table 1,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,as-sintered,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,3.02e4,S/cm,300,K,Table 1,,Calculated from resistivity 3.31e-5 Ohm*m
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,as-sintered,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,1.5,dimensionless,673,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT523,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,88.4,μV/K,300,K,Table 1,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT523,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,3.73e4,S/cm,300,K,Table 1,,Calculated from resistivity 2.68e-5 Ohm*m
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT523,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,1.31,dimensionless,673,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT573,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,85.5,μV/K,300,K,Table 1,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT573,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,3.58e4,S/cm,300,K,Table 1,,Calculated from resistivity 2.79e-5 Ohm*m
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT573,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,1.27,dimensionless,673,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,274,μV/K,300,K,Table 1,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,1.33e4,S/cm,300,K,Table 1,,Calculated from resistivity 7.54e-5 Ohm*m
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,thermal conductivity,0.63,W/m·K,673,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,1.49,dimensionless,673,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,power factor,0.96,mW/m·K2,298,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,power factor,1.39,mW/m·K2,573,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,AgSb0.998Ce0.002Te2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,power factor,1.41,mW/m·K2,673,K,body text,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,Ce-doped AgSbTe2 (Ag0.998Ce0.002Te2),Ag0.998Ce0.002Te2,1,No,Ce,0.002,Ag,,Ce (0.002) @ Ag site,,,,,,,,
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,as-sintered,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,127,uV/K,,,table,Table 1,at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,as-sintered,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,3.02e4,S/m,,,table,Table 1,Calculated from rho = 3.31e-5 Ohm.m at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,as-sintered,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,0.5,dimensionless,673,K,figure,Fig. 7c,Visually estimated from figure
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT523,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,88.4,uV/K,,,table,Table 1,at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT523,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,3.73e4,S/m,,,table,Table 1,Calculated from rho = 2.68e-5 Ohm.m at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT523,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,1.31,dimensionless,673,K,figure,Fig. 7c,Visually estimated from figure
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT573,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,85.5,uV/K,,,table,Table 1,at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT573,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,3.58e4,S/m,,,table,Table 1,Calculated from rho = 2.79e-5 Ohm.m at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT573,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,1.27,dimensionless,673,K,figure,Fig. 7c,Visually estimated from figure
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,Seebeck coefficient,274,uV/K,,,table,Table 1,at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,electrical conductivity,1.33e4,S/m,,,table,Table 1,Calculated from rho = 7.54e-5 Ohm.m at 300 K
1-s2.0-S1359645421008223-main.pdf,10.1016/j.actamat.2021.117443,AgSbTe2,HT673,0.2 mol% Ce-doped AgSbTe2,1,No,Ce,0.2 mol%,unclear,,Ce (0.2 mol%) @ unclear site,ZT,1.49,dimensionless,673,K,figure,Fig. 7c,Visually estimated from figure
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,0,No,,,,,,power factor,13,μWcm-1K-2,723,K,body text,,
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,0,No,,,,,,power factor,9.0,μWcm-1K-2,300,K,body text,,
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,0,No,,,,,,ZT,0.94,dimensionless,723,K,body text,,
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(Sn0.9Pb0.1Se)0.6(AgSbTe2)0.4,(Sn0.9Pb0.1Se)0.6(AgSbTe2)0.4,1,No,Pb,10%,Sn,,Pb (10%) @ Sn site,ZT,1.20,dimensionless,723,K,body text,,
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(Sn0.86Pb0.14Se)0.6(AgSbTe2)0.4,(Sn0.86Pb0.14Se)0.6(AgSbTe2)0.4,1,No,Pb,14%,Sn,,Pb (14%) @ Sn site,thermal conductivity,0.6,Wm-1K-1,300,K,body text,,
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,"(SnSe)1-m(AgSbTe2)m, m=0%",SnSe,0,No,,,,,,electrical conductivity,100,S cm-1,300,K,figure,,Visually estimated from Fig. 4a
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,"(SnSe)1-m(AgSbTe2)m, m=0%",SnSe,0,No,,,,,,Seebeck coefficient,500,uV K-1,300,K,figure,,Visually estimated from Fig. 4b
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,"(SnSe)1-m(AgSbTe2)m, m=0%",SnSe,0,No,,,,,,power factor,0.5,uW cm-1 K-2,300,K,figure,,Visually estimated from Fig. 4c
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,"(SnSe)1-m(AgSbTe2)m, m=0%",SnSe,0,No,,,,,,thermal conductivity,1.1,Wm-1K-1,300,K,figure,,Visually estimated from Fig. 4d
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,"(SnSe)1-m(AgSbTe2)m, m=0%",SnSe,0,No,,,,,,lattice thermal conductivity,1.1,Wm-1K-1,300,K,figure,,Visually estimated from Fig. 4e
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,"(SnSe)1-m(AgSbTe2)m, m=0%",SnSe,0,No,,,,,,ZT,0.1,dimensionless,300,K,figure,,Visually estimated from Fig. 4f
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,0,No,,,,,,electrical conductivity,600,S cm-1,300,K,figure,,Visually estimated from Fig. 4a
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,0,No,,,,,,Seebeck coefficient,100,uV K-1,300,K,figure,,Visually estimated from Fig. 4b
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,0,No,,,,,,power factor,13,uW cm-1 K-2,723,K,figure,,Visually estimated from Fig. 4c
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,(SnSe)0.6(AgSbTe2)0.4,0,No,,,,,,ZT,0.94,dimensionless,723,K,figure,,Visually estimated from Fig. 4f
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,(Sn0.9Pb0.1Se)0.6(AgSbTe2)0.4,(Sn0.9Pb0.1Se)0.6(AgSbTe2)0.4,1,No,Pb,10%,multiple sites,,Pb (10%) @ multiple sites site,lattice thermal conductivity,0.43,Wm-1K-1,300,K,body text,,Value stated in section 3.5
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,thermal conductivity,1.0,Wm-1K-1,300,K,figure,,Visually estimated from Fig. 6a
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,thermal conductivity,0.8,Wm-1K-1,800,K,figure,,Visually estimated from Fig. 6a
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,electrical conductivity,650,S cm-1,300,K,figure,,Visually estimated from Fig. 8a
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,electrical conductivity,300,S cm-1,800,K,figure,,Visually estimated from Fig. 8a
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,Seebeck coefficient,150,uV K-1,300,K,figure,,Visually estimated from Fig. 8c
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,Seebeck coefficient,200,uV K-1,800,K,figure,,Visually estimated from Fig. 8c
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,power factor,12.5,uW cm-1K-2,600,K,figure,,Visually estimated from Fig. 8f
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=0%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0",0,No,,,,,,ZT,0.8,dimensionless,773,K,figure,,Visually estimated from Fig. 9a
1-s2.0-S1359645422000684-main.pdf,10.1016/j.actamat.2022.117681,(Sn1-xPbxSe)0.6(AgSbTe2)0.4,x=10%,"(Sn1-xPbxSe)0.6(AgSbTe2)0.4, x=0.10",1,No,Pb,10%,Sn,,Pb (10%) @ Sn site,ZT,1.2,dimensionless,723,K,text,Section 3.7,
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,electrical conductivity,1.21e4,S m-1,300,K,body text,,
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,electrical conductivity,8.24e3,S m-1,300,K,body text,,Value for A = 48 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,electrical conductivity,1.40e4,S m-1,300,K,body text,,Value for A = 24 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,Seebeck coefficient,298.37,uV K-1,548,K,body text,,Value for A = 24 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,power factor,8.22,uW cm-1 K-2,548,K,body text,,Value for A = 24 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,power factor,7.11,uW cm-1 K-2,548,K,body text,,Value for A = 0 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,thermal conductivity,0.38,W m-1 K-1,548,K,body text,,Value for A = 24 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,thermal conductivity,0.4,W m-1 K-1,548,K,body text,,Value for A = 0 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,ZT,1.18,dimensionless,548,K,body text,,Value for A = 24 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,ZT,0.94,dimensionless,300-633,K,body text,,Average ZT for A = 24 h
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,electrical conductivity,1.2,10^4 S m^-1,300,K,figure,Fig. 3a,Visually estimated from Fig. 3a
1-s2.0-S1359645425002769-main.pdf,10.1016/j.actamat.2025.120985,AgSbTe2,QA-AgSbTe2 (A = 0 h),AgSbTe2,0,No,,,,,,Seebeck coefficient,240,uV K^-1,300,K,figure,Fig. 3b,Visually estimated from Fig. 3b
