doi,source_pdf,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_ratio,primary_dopant_site,codopant_elements,all_dopants_detail,power_factor,seebeck_coefficient,electrical_conductivity,ZT,temperature
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 24 h),AgSbTe2,1,No,Ag vacancy,24 h annealing,Ag,,Ag vacancy (24 h annealing) @ Ag site,,,,1.2 dimensionless,600 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 36 h),AgSbTe2,1,No,Ag vacancy,36 h annealing,Ag,,Ag vacancy (36 h annealing) @ Ag site,,,,0.5 dimensionless,300 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 36 h),AgSbTe2,1,No,Ag vacancy,36 h annealing,Ag,,Ag vacancy (36 h annealing) @ Ag site,,,,0.7 dimensionless,400 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 36 h),AgSbTe2,1,No,Ag vacancy,36 h annealing,Ag,,Ag vacancy (36 h annealing) @ Ag site,,,,0.8 dimensionless,500 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 36 h),AgSbTe2,1,No,Ag vacancy,36 h annealing,Ag,,Ag vacancy (36 h annealing) @ Ag site,,,,0.8 dimensionless,600 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 48 h),AgSbTe2,1,No,Ag vacancy,48 h annealing,Ag,,Ag vacancy (48 h annealing) @ Ag site,,,,0.4 dimensionless,300 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 48 h),AgSbTe2,1,No,Ag vacancy,48 h annealing,Ag,,Ag vacancy (48 h annealing) @ Ag site,,,,0.6 dimensionless,400 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 48 h),AgSbTe2,1,No,Ag vacancy,48 h annealing,Ag,,Ag vacancy (48 h annealing) @ Ag site,,,,0.7 dimensionless,500 K
10.1016/j.actamat.2025.120985,1-s2.0-S1359645425002769-main.pdf,AgSbTe2,QA-AgSbTe2 (A = 48 h),AgSbTe2,1,No,Ag vacancy,48 h annealing,Ag,,Ag vacancy (48 h annealing) @ Ag site,,,,0.7 dimensionless,600 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,1320 uW/mK^2,248 uV/K,0.185 S/cm,,473 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,1920 uW/mK^2,240 uV/K,0.32 S/cm,,623 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Fast Cooling,AgSbTe2,0,No,,,,,,700 uW/mK^2,280 uV/K,,,325 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Fast Cooling,AgSbTe2,0,No,,,,,,,310 uV/K,,,375 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Fast Cooling,AgSbTe2,0,No,,,,,,750 uW/mK^2,340 uV/K,,,425 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Fast Cooling,AgSbTe2,0,No,,,,,,,360 uV/K,,,475 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Fast Cooling,AgSbTe2,0,No,,,,,,750 uW/mK^2,320 uV/K,,,525 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Fast Cooling,AgSbTe2,0,No,,,,,,,280 uV/K,,,575 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Fast Cooling,AgSbTe2,0,No,,,,,,650 uW/mK^2,250 uV/K,,,625 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Quenched,AgSbTe2,0,No,,,,,,800 uW/mK^2,245 uV/K,,,325 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Quenched,AgSbTe2,0,No,,,,,,1200 uW/mK^2,250 uV/K,,,425 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Quenched,AgSbTe2,0,No,,,,,,1600 uW/mK^2,240 uV/K,,,525 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Quenched,AgSbTe2,0,No,,,,,,1600 uW/mK^2,230 uV/K,,,625 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Slow Cooling,AgSbTe2,0,No,,,,,,400 uW/mK^2,115 uV/K,,,325 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Slow Cooling,AgSbTe2,0,No,,,,,,,130 uV/K,,,375 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Slow Cooling,AgSbTe2,0,No,,,,,,500 uW/mK^2,145 uV/K,,,425 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Slow Cooling,AgSbTe2,0,No,,,,,,,150 uV/K,,,475 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Slow Cooling,AgSbTe2,0,No,,,,,,600 uW/mK^2,160 uV/K,,,525 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Slow Cooling,AgSbTe2,0,No,,,,,,,165 uV/K,,,575 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,Slow Cooling,AgSbTe2,0,No,,,,,,650 uW/mK^2,175 uV/K,,,625 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,fast-cooled,AgSbTe2,0,No,,,,,,not explicitly provided not explicitly provided,not explicitly provided not explicitly provided,not explicitly provided not explicitly provided,,not reported
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,quenched,AgSbTe2,0,No,,,,,,,,,1.15 dimensionless,623 K
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,quenched,AgSbTe2,0,No,,,,,,not explicitly provided not explicitly provided,not explicitly provided not explicitly provided,not explicitly provided not explicitly provided,,not reported
10.1016/j.nanoen.2022.108118,1-s2.0-S221128552201196X-main.pdf,AgSbTe2,slow-cooled,AgSbTe2,0,No,,,,,,not explicitly provided not explicitly provided,not explicitly provided not explicitly provided,not explicitly provided not explicitly provided,,not reported
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te,SnCd0.05Te,1,No,Cd,0.05,unclear,,Cd (0.05) @ unclear site,4 uW/cm*K^2,45 uV/K,2800 S/cm,0.08 dimensionless,300 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te,SnCd0.05Te,1,No,Cd,5%,unclear,,Cd (5%) @ unclear site,21 mW/cm K2,,,,700 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te,SnCd0.05Te,1,No,Cd,0.05,unclear,,Cd (0.05) @ unclear site,,,,0.92 dimensionless,820 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te + 3% AgSbSe2,SnCd0.05Te-0.03AgSbSe2,2,Yes,Cd,5%,unclear,AgSbSe2 (3%) @ multiple sites,Cd (5%) @ unclear site; AgSbSe2 (3%) @ multiple sites site,,,,0.92 dimensionless,820 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-12%AgSbSe2,SnCd0.05Te-12%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (12%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (12%) @ unclear site,,,,0.05 dimensionless,300 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-12%AgSbSe2,SnCd0.05Te-12%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (12%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (12%) @ unclear site,,,,0.72 dimensionless,820 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-15%AgSbSe2,SnCd0.05Te-15%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (15%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (15%) @ unclear site,,,,0.04 dimensionless,300 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-15%AgSbSe2,SnCd0.05Te-15%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (15%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (15%) @ unclear site,,,,0.68 dimensionless,820 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-3%AgSbSe2,SnCd0.05Te-3%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (3%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (3%) @ unclear site,5 uW/cm*K^2,50 uV/K,2700 S/cm,0.09 dimensionless,300 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-3%AgSbSe2,SnCd0.05Te-3%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (3%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (3%) @ unclear site,,,,0.93 dimensionless,820 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-6%AgSbSe2,SnCd0.05Te-6%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (6%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (6%) @ unclear site,,,,0.07 dimensionless,300 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-6%AgSbSe2,SnCd0.05Te-6%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (6%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (6%) @ unclear site,,,,0.82 dimensionless,820 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-9%AgSbSe2,SnCd0.05Te-9%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (9%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (9%) @ unclear site,,,,0.06 dimensionless,300 K
10.1016/j.jmat.2016.05.001,1-s2.0-S2352847816300041-main.pdf,SnCd0.05Te-x%AgSbSe2,SnCd0.05Te-9%AgSbSe2,SnCd0.05Te-9%AgSbSe2,2,Yes,Cd,0.05,unclear,AgSbSe2 (9%) @ unclear,Cd (0.05) @ unclear site; AgSbSe2 (9%) @ unclear site,,,,0.78 dimensionless,820 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,Ag0.9Sb1.1Te2.1,Ag0.9Sb1.1Te2.1,1,No,Ag-deficiency,x=0.9,Ag,,Ag-deficiency (x=0.9) @ Ag site,,,,0.5 dimensionless,300 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,Ag0.9Sb1.1Te2.1,Ag0.9Sb1.1Te2.1,3,Yes,Ag,0.9,Ag,Sb (1.1) @ Sb; Te (2.1) @ Te,Ag (0.9) @ Ag site; Sb (1.1) @ Sb site; Te (2.1) @ Te site,2 uW/cm*K^2,100 uV/K,2.5 10^4 S/m,,300 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,Ag0.9Sb1.1Te2.1,Ag0.9Sb1.1Te2.1,1,No,Ag-deficiency,x=0.9,Ag,,Ag-deficiency (x=0.9) @ Ag site,,,,1.1 dimensionless,475 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,Ag0.9Sb1.1Te2.1,Ag0.9Sb1.1Te2.1,3,Yes,Ag,0.9,Ag,Sb (1.1) @ Sb; Te (2.1) @ Te,Ag (0.9) @ Ag site; Sb (1.1) @ Sb site; Te (2.1) @ Te site,12 uW/cm*K^2,250 uV/K,2.0 10^4 S/m,,500 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,Ag0.9Sb1.1Te2.1,Ag0.9Sb1.1Te2.1,1,No,Ag-deficiency,x=0.9,Ag,,Ag-deficiency (x=0.9) @ Ag site,,,,0.84 dimensionless,300-473 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,AgSb2-xTe3-x (x=0.7),Ag0.7Sb1.3Te2.3,0,No,,,,,,,80 uV K^-1,10.0 10^4 S m^-1,0.15 dimensionless,300 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,AgSb2-xTe3-x (x=0.8),Ag0.8Sb1.2Te2.2,0,No,,,,,,,130 uV K^-1,6.0 10^4 S m^-1,0.3 dimensionless,300 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,AgSb2-xTe3-x (x=0.9),Ag0.9Sb1.1Te2.1,0,No,,,,,,,200 uV K^-1,2.0 10^4 S m^-1,0.6 dimensionless,300 K
10.1016/j.jmat.2022.07.005,1-s2.0-S235284782200096X-main.pdf,AgSbTe2,AgSb2-xTe3-x (x=1.0),AgSbTe2,0,No,,,,,,,250 uV K^-1,0.5 10^4 S m^-1,0.5 dimensionless,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.0),SnSe,0,No,,,,,,,,,0.1 dimensionless,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.0),SnSe,0,No,,,,,,,,,0.2 dimensionless,600 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.0),SnSe,0,No,,,,,,,,,0.3 dimensionless,800 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.15),Sn0.7(AgSb)0.15Se0.7Te0.3,0,No,,,,,,,,,0.2 dimensionless,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.15),Sn0.7(AgSb)0.15Se0.7Te0.3,0,No,,,,,,,,,0.6 dimensionless,600 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.15),Sn0.7(AgSb)0.15Se0.7Te0.3,0,No,,,,,,,,,0.8 dimensionless,800 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.2),Sn0.6(AgSb)0.2Se0.6Te0.4,0,No,,,,,,,,,0.3 dimensionless,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.2),Sn0.6(AgSb)0.2Se0.6Te0.4,0,No,,,,,,,,,0.7 dimensionless,600 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.2),Sn0.6(AgSb)0.2Se0.6Te0.4,0,No,,,,,,,,,0.9 dimensionless,800 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.25),Sn0.5(AgSb)0.25Se0.5Te0.5,0,No,,,,,,,,,0.4 dimensionless,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.25),Sn0.5(AgSb)0.25Se0.5Te0.5,0,No,,,,,,,,,0.8 dimensionless,600 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.25),Sn0.5(AgSb)0.25Se0.5Te0.5,0,No,,,,,,,,,1.0 dimensionless,800 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.3),Sn0.4(AgSb)0.3Se0.4Te0.6,0,No,,,,,,,,,0.3 dimensionless,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.3),Sn0.4(AgSb)0.3Se0.4Te0.6,0,No,,,,,,,,,0.7 dimensionless,600 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,Sn1-2x(AgSb)xSe1-2xTe2x (x=0.3),Sn0.4(AgSb)0.3Se0.4Te0.6,0,No,,,,,,,,,0.8 dimensionless,800 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.15,Sn0.7Ag0.15Sb0.15Se0.7Te0.3,3,Yes,Ag,x=0.15,Ag,Sb (x=0.15) @ Sb; Te (2x=0.30) @ Te,Ag (x=0.15) @ Ag site; Sb (x=0.15) @ Sb site; Te (2x=0.30) @ Te site,,72 mV K-1,,,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.15,Sn0.7Ag0.15Sb0.15Se0.7Te0.3,3,Yes,Ag,0.15,multiple sites,Sb (0.15) @ multiple sites; Te (0.3) @ multiple sites,Ag (0.15) @ multiple sites site; Sb (0.15) @ multiple sites site; Te (0.3) @ multiple sites site,,72 uV K-1,,,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.15,Sn0.7Ag0.15Sb0.15Se0.7Te0.3,3,Yes,Ag,x=0.15,Ag,Sb (x=0.15) @ Sb; Te (2x=0.30) @ Te,Ag (x=0.15) @ Ag site; Sb (x=0.15) @ Sb site; Te (2x=0.30) @ Te site,,137 mV K-1,,,790 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.15,Sn0.7Ag0.15Sb0.15Se0.7Te0.3,3,Yes,Ag,0.15,multiple sites,Sb (0.15) @ multiple sites; Te (0.3) @ multiple sites,Ag (0.15) @ multiple sites site; Sb (0.15) @ multiple sites site; Te (0.3) @ multiple sites site,,136 uV K-1,,,790 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.15,Sn0.7Ag0.15Sb0.15Se0.7Te0.3,3,Yes,Ag,x=0.15,Ag,Sb (x=0.15) @ Sb; Te (2x=0.30) @ Te,Ag (x=0.15) @ Ag site; Sb (x=0.15) @ Sb site; Te (2x=0.30) @ Te site,,136 mV K-1,,,820 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.25,Sn0.5Ag0.25Sb0.25Se0.5Te0.5,3,Yes,Ag,x=0.25,Ag,Sb (x=0.25) @ Sb; Te (2x=0.50) @ Te,Ag (x=0.25) @ Ag site; Sb (x=0.25) @ Sb site; Te (2x=0.50) @ Te site,5.2 mW cm-1 K-2,,,,300 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.25,Sn0.5Ag0.25Sb0.25Se0.5Te0.5,3,Yes,Ag,x=0.25,Ag,Sb (x=0.25) @ Sb; Te (2x=0.50) @ Te,Ag (x=0.25) @ Ag site; Sb (x=0.25) @ Sb site; Te (2x=0.50) @ Te site,11.3 mW cm-1 K-2,,,1.00 dimensionless,820 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.25,Sn0.5Ag0.25Sb0.25Se0.5Te0.5,3,Yes,Ag,0.25,multiple sites,Sb (0.25) @ multiple sites; Te (0.5) @ multiple sites,Ag (0.25) @ multiple sites site; Sb (0.25) @ multiple sites site; Te (0.5) @ multiple sites site,11.3 uW cm-1 K-2,,,1.00 dimensionless,820 K
10.1016/j.mtphys.2020.100298,1-s2.0-S254252932030122X-main.pdf,Sn1-2x(AgSb)xSe1-2xTe2x,x=0.25,Sn0.5Ag0.25Sb0.25Se0.5Te0.5,3,Yes,Ag,x=0.25,Ag,Sb (x=0.25) @ Sb; Te (2x=0.50) @ Te,Ag (x=0.25) @ Ag site; Sb (x=0.25) @ Sb site; Te (2x=0.50) @ Te site,,,,0.70 dimensionless,300-820 K
10.1016/j.mtphys.2025.101692,1-s2.0-S2542529325000483-main.pdf,AgSbTe2,(AgSb0.98Cd0.02Te2)0.9(Bi2Te3)0.1,(AgSb0.98Cd0.02Te2)0.9(Bi2Te3)0.1,1,No,Cd,0.02,Sb,,Cd (0.02) @ Sb site,,,,0.93 dimensionless,450 K
10.1016/j.mtphys.2025.101692,1-s2.0-S2542529325000483-main.pdf,AgSbTe2,"(AgSb1-yCdyTe2)0.9(Bi2Te3)0.1, y=0.00",(AgSbTe2)0.9(Bi2Te3)0.1,2,Yes,Bi,0.1,multiple sites,Cd (y=0.00) @ Sb,Bi (0.1) @ multiple sites site; Cd (y=0.00) @ Sb site,3.5 uW*cm^-1*K^-2,220 uV/K,25 mOhm*cm,0.3 dimensionless,300 K
10.1016/j.mtphys.2025.101692,1-s2.0-S2542529325000483-main.pdf,AgSbTe2,"(AgSb1-yCdyTe2)0.9(Bi2Te3)0.1, y=0.00",(AgSbTe2)0.9(Bi2Te3)0.1,2,Yes,Bi,0.1,multiple sites,Cd (y=0.00) @ Sb,Bi (0.1) @ multiple sites site; Cd (y=0.00) @ Sb site,6.5 uW*cm^-1*K^-2,300 uV/K,26 mOhm*cm,0.6 dimensionless,450 K
10.1016/j.mtphys.2025.101692,1-s2.0-S2542529325000483-main.pdf,AgSbTe2,"(AgSb1-yCdyTe2)0.9(Bi2Te3)0.1, y=0.02",(AgSb0.98Cd0.02Te2)0.9(Bi2Te3)0.1,2,Yes,Bi,0.1,multiple sites,Cd (y=0.02) @ Sb,Bi (0.1) @ multiple sites site; Cd (y=0.02) @ Sb site,4.5 uW*cm^-1*K^-2,210 uV/K,18 mOhm*cm,0.4 dimensionless,300 K
10.1016/j.mtphys.2025.101692,1-s2.0-S2542529325000483-main.pdf,AgSbTe2,"(AgSb1-yCdyTe2)0.9(Bi2Te3)0.1, y=0.02",(AgSb0.98Cd0.02Te2)0.9(Bi2Te3)0.1,2,Yes,Bi,0.1,multiple sites,Cd (y=0.02) @ Sb,Bi (0.1) @ multiple sites site; Cd (y=0.02) @ Sb site,8.5 uW*cm^-1*K^-2,270 uV/K,22 mOhm*cm,0.9 dimensionless,450 K
10.1016/j.tramat.2025.100125,1-s2.0-S305091492500127X-main.pdf,AgSbTe2,(Ag0.9Sb1.1)0.9Pb0.2Te2.0Se0.1,(Ag0.9Sb1.1)0.9Pb0.2Te2.0Se0.1,2,Yes,Pb,0.2,Ag,Se (0.1) @ Te,Pb (0.2) @ Ag site; Se (0.1) @ Te site,,,,1.5 dimensionless,600 K
10.1016/j.tramat.2025.100125,1-s2.0-S305091492500127X-main.pdf,AgSbTe2,Ag0.9Sb1.1-0.9Pb0.1Te2.1,Ag0.9Sb1.1-0.9Pb0.1Te2.1,1,No,Pb,0.1,Sb,,Pb (0.1) @ Sb site,,,,0.4 dimensionless,300 K
10.1016/j.tramat.2025.100125,1-s2.0-S305091492500127X-main.pdf,AgSbTe2,Ag0.9Sb1.1-0.9Pb0.1Te2.1,Ag0.9Sb1.1-0.9Pb0.1Te2.1,1,No,Pb,0.1,Sb,,Pb (0.1) @ Sb site,,,,0.8 dimensionless,400 K
10.1016/j.tramat.2025.100125,1-s2.0-S305091492500127X-main.pdf,AgSbTe2,Ag0.9Sb1.1-0.9Pb0.1Te2.1,Ag0.9Sb1.1-0.9Pb0.1Te2.1,1,No,Pb,0.1,Sb,,Pb (0.1) @ Sb site,,,,1.2 dimensionless,500 K
10.1016/j.tramat.2025.100125,1-s2.0-S305091492500127X-main.pdf,AgSbTe2,Ag0.9Sb1.1-0.9Pb0.1Te2.1,Ag0.9Sb1.1-0.9Pb0.1Te2.1,1,No,Pb,0.1,Sb,,Pb (0.1) @ Sb site,,,,1.5 dimensionless,600 K
10.1016/j.tramat.2025.100125,1-s2.0-S305091492500127X-main.pdf,AgSbTe2,Ag0.9Sb1.1-0.9Pb0.2Te2.0Se0.1,Ag0.9Sb1.1-0.9Pb0.2Te2.0Se0.1,2,Yes,Pb,0.2,Sb,Se (0.1) @ Te,Pb (0.2) @ Sb site; Se (0.1) @ Te site,,,,0.5 dimensionless,300 K
10.1016/j.tramat.2025.100125,1-s2.0-S305091492500127X-main.pdf,AgSbTe2,Ag0.9Sb1.1-0.9Pb0.2Te2.0Se0.1,Ag0.9Sb1.1-0.9Pb0.2Te2.0Se0.1,2,Yes,Pb,0.2,Sb,Se (0.1) @ Te,Pb (0.2) @ Sb site; Se (0.1) @ Te site,,,,0.9 dimensionless,400 K
